episode,score,average score,best score,epsilon,steps
9798,9.582548814,58.22809293,70.72667135,0.423052,576979
9799,17.60268962,57.705321,70.72667135,0.42303,577001
9800,88.7333057,58.02876833,70.72667135,0.422922,577109
9801,35.87247706,58.18258947,70.72667135,0.42288,577151
9802,107.6248844,58.9374075,70.72667135,0.422751,577280
9803,58.62679252,59.38091896,70.72667135,0.422677,577354
9804,11.50233055,58.43451442,70.72667135,0.422663,577368
9805,85.3528516,58.59801829,70.72667135,0.422562,577469
9806,59.32913888,58.81511437,70.72667135,0.422488,577543
9807,248.4949084,60.35303802,70.72667135,0.422188,577843
9808,15.81856434,60.2497742,70.72667135,0.422168,577863
9809,26.70765434,60.22102987,70.72667135,0.422136,577895
9810,42.71734157,60.519322,70.72667135,0.422086,577945
9811,116.0645189,59.17562015,70.72667135,0.421944,578087
9812,9.278885576,58.71267143,70.72667135,0.421932,578099
9813,187.2990451,59.51540011,70.72667135,0.421703,578328
9814,60.81951116,59.96980963,70.72667135,0.421629,578402
9815,52.09781154,58.7727331,70.72667135,0.421565,578466
9816,128.0566869,59.74600438,70.72667135,0.421409,578622
9817,19.19934745,59.6033245,70.72667135,0.421384,578647
9818,192.5675537,60.92716934,70.72667135,0.421149,578882
9819,12.22420895,60.26768366,70.72667135,0.421134,578897
9820,20.16719342,60.09507746,70.72667135,0.421109,578922
9821,36.33096472,60.23743056,70.72667135,0.421065,578966
9822,65.92913434,60.74062148,70.72667135,0.420987,579044
9823,28.90289923,60.87498493,70.72667135,0.420952,579079
9824,16.18834483,60.83241183,70.72667135,0.420932,579099
9825,18.81350662,60.58650788,70.72667135,0.420908,579123
9826,11.68783495,59.9724944,70.72667135,0.420893,579138
9827,19.95965542,59.49754303,70.72667135,0.420869,579162
9828,16.59198405,59.49051357,70.72667135,0.420848,579183
9829,12.26527839,59.20755423,70.72667135,0.420833,579198
9830,109.8804755,59.64615161,70.72667135,0.420701,579330
9831,42.69128203,59.37141123,70.72667135,0.420649,579382
9832,10.90627832,59.25818608,70.72667135,0.420635,579396
9833,21.55340984,57.9015965,70.72667135,0.420608,579423
9834,26.86229365,58.01404318,70.72667135,0.420576,579455
9835,137.3388089,58.77157545,70.72667135,0.420412,579619
9836,24.9461441,58.20114081,70.72667135,0.420382,579649
9837,100.3728779,58.19852786,70.72667135,0.42026,579771
9838,62.09773141,58.73551083,70.72667135,0.420183,579848
9839,182.6816208,60.34757128,70.72667135,0.419959,580072
9840,13.79139809,60.27811871,70.72667135,0.419942,580089
9841,21.67057974,60.42002348,70.72667135,0.419916,580115
9842,116.9784882,61.43264168,70.72667135,0.419774,580257
9843,23.40276748,61.5646459,70.72667135,0.419745,580286
9844,135.4590284,62.82311757,70.72667135,0.419582,580449
9845,245.2679491,64.56106906,70.72667135,0.419282,580749
9846,249.7662623,66.86916493,70.72667135,0.418982,581049
9847,75.8187397,66.64407724,70.72667135,0.418891,581140
9848,13.05502912,66.48957337,70.72667135,0.418875,581156
9849,63.12894061,66.5785923,70.72667135,0.418798,581233
9850,245.2788255,66.54419416,70.72667135,0.418498,581533
9851,40.71646158,66.88360207,70.72667135,0.418449,581582
9852,36.13726399,66.91879819,70.72667135,0.418405,581626
9853,41.70679191,66.77079353,70.72667135,0.418353,581678
9854,241.383198,68.78620216,70.72667135,0.418053,581978
9855,86.06747661,68.72005563,70.72667135,0.417945,582086
9856,214.4460537,70.75859165,70.72667135,0.417686,582345
9857,18.54295646,70.81393364,70.75859165,0.417663,582368
9858,31.12030817,69.98545004,70.81393364,0.417625,582406
9859,56.8142588,70.46412453,70.81393364,0.417558,582473
9860,181.850655,71.97555876,70.81393364,0.417343,582688
9861,10.29335769,71.50805202,71.97555876,0.41733,582701
9862,90.23244828,71.32591662,71.97555876,0.417223,582808
9863,37.61356208,71.45768267,71.97555876,0.417177,582854
9864,39.13549013,69.6616771,71.97555876,0.417129,582902
9865,44.29524252,69.81588738,71.97555876,0.417074,582957
9866,75.85872786,70.50414469,71.97555876,0.416983,583048
9867,149.2319724,71.07764372,71.97555876,0.416802,583229
9868,52.43977742,71.46471767,71.97555876,0.416736,583295
9869,33.48811409,70.57683225,71.97555876,0.416694,583337
9870,167.517794,71.9854287,71.97555876,0.416489,583542
9871,21.03781821,72.07577475,71.9854287,0.416462,583569
9872,32.77940009,72.29957643,72.07577475,0.416421,583610
9873,52.27662053,72.20903391,72.29957643,0.416357,583674
9874,56.25413365,72.68757906,72.29957643,0.416289,583742
9875,19.13244802,72.53397279,72.68757906,0.416266,583765
9876,53.64491481,71.22748623,72.68757906,0.416199,583832
9877,38.18774539,71.34098355,72.68757906,0.416153,583878
9878,19.73275164,69.62287574,72.68757906,0.416128,583903
9879,22.9926511,69.76688979,72.68757906,0.4161,583931
9880,32.92115232,69.96218546,72.68757906,0.41606,583971
9881,15.61807181,70.04304303,72.68757906,0.416041,583990
9882,73.25727822,70.69736711,72.68757906,0.415954,584077
9883,47.04113431,70.79447026,72.68757906,0.415898,584133
9884,106.2297358,71.65244019,72.68757906,0.415765,584266
9885,65.28621934,71.85591557,72.68757906,0.415686,584345
9886,45.02213653,70.55289551,72.68757906,0.415629,584402
9887,163.577256,72.09388379,72.68757906,0.415433,584598
9888,22.53512912,71.47649617,72.68757906,0.415406,584625
9889,19.15701716,70.5867214,72.68757906,0.415383,584648
9890,11.37889568,69.8491694,72.68757906,0.415369,584662
9891,73.91470741,70.35521243,72.68757906,0.415279,584752
9892,94.27759649,71.02218002,72.68757906,0.415162,584869
9893,40.16263713,70.65850361,72.68757906,0.415114,584917
9894,13.00264589,68.75408882,72.68757906,0.415098,584933
9895,31.57865896,68.19751292,72.68757906,0.41506,584971
9896,97.21401224,67.85507121,72.68757906,0.41494,585091
9897,115.3853988,67.87848861,72.68757906,0.414799,585232
9898,40.77465053,68.19040963,72.68757906,0.414751,585280
9899,134.7187281,69.36157001,72.68757906,0.414584,585447
9900,104.8975366,69.52321232,72.68757906,0.414458,585573
9901,34.51399476,69.5096275,72.68757906,0.414416,585615
9902,43.80364193,68.87141507,72.68757906,0.414363,585668
9903,44.68863294,68.73203348,72.68757906,0.414309,585722
9904,90.33341613,69.52034433,72.68757906,0.4142,585831
9905,25.28328276,68.91964864,72.68757906,0.414168,585863
9906,40.09217369,68.72727899,72.68757906,0.41412,585911
9907,43.97642984,66.68209421,72.68757906,0.414066,585965
9908,251.2171699,69.03608026,72.68757906,0.413766,586265
9909,43.69742434,69.20597796,72.68757906,0.413712,586319
9910,29.28109118,69.07161546,72.68757906,0.413677,586354
9911,9.88337388,68.00980401,72.68757906,0.413665,586366
9912,12.67909041,68.04380606,72.68757906,0.413649,586382
9913,8.28984265,66.25371403,72.68757906,0.413638,586393
9914,93.32760606,66.57879498,72.68757906,0.413527,586504
9915,12.86573616,66.18647423,72.68757906,0.413511,586520
9916,23.30648455,65.1389722,72.68757906,0.413483,586548
9917,60.88107098,65.55578944,72.68757906,0.413408,586623
9918,22.21870412,63.85230094,72.68757906,0.413381,586650
9919,48.55577067,64.21561656,72.68757906,0.413322,586709
9920,104.8104368,65.062049,72.68757906,0.413194,586837
9921,31.77679486,65.0165073,72.68757906,0.413156,586875
9922,57.89318487,64.9361478,72.68757906,0.413086,586945
9923,27.43906616,64.92150947,72.68757906,0.413054,586977
9924,32.50023899,65.08462841,72.68757906,0.413015,587016
9925,61.34424609,65.50993581,72.68757906,0.412943,587088
9926,7.1945809,65.46500327,72.68757906,0.412934,587097
9927,52.42775794,65.78968429,72.68757906,0.412871,587160
9928,19.96569804,65.82342143,72.68757906,0.412847,587184
9929,16.85277003,65.86929635,72.68757906,0.412826,587205
9930,42.37042943,65.19419589,72.68757906,0.412775,587256
9931,102.7741008,65.79502408,72.68757906,0.412648,587383
9932,137.3045888,67.05900718,72.68757906,0.412481,587550
9933,106.7524014,67.9109971,72.68757906,0.41235,587681
9934,242.4050261,70.06642442,72.68757906,0.41205,587981
9935,34.19641337,69.03500046,72.68757906,0.412009,588022
9936,144.2525031,70.22806406,72.68757906,0.411838,588193
9937,17.10027957,69.39533807,72.68757906,0.411817,588214
9938,22.71824157,69.00154317,72.68757906,0.411789,588242
9939,72.62555472,67.90098251,72.68757906,0.411702,588329
9940,28.86648662,68.0517334,72.68757906,0.411667,588364
9941,11.14297309,67.94645733,72.68757906,0.411653,588378
9942,82.71929788,67.60386543,72.68757906,0.41155,588481
9943,38.52272146,67.75506497,72.68757906,0.411505,588526
9944,73.63609135,67.1368356,72.68757906,0.411417,588614
9945,61.76731543,65.30182926,72.68757906,0.411339,588692
9946,59.23284761,63.39649511,72.68757906,0.411269,588762
9947,16.66443736,62.80495209,72.68757906,0.411248,588783
9948,71.1361583,63.38576338,72.68757906,0.411161,588870
9949,7.989255129,62.83436653,72.68757906,0.411151,588880
9950,40.93959987,60.79097427,72.68757906,0.4111,588931
9951,14.46096416,60.5284193,72.68757906,0.411082,588949
9952,51.3352722,60.68039938,72.68757906,0.411018,589013
9953,53.7077552,60.80040901,72.68757906,0.410952,589079
9954,61.27760419,58.99935307,72.68757906,0.410875,589156
9955,99.26906747,59.13136898,72.68757906,0.410757,589274
9956,65.22213651,57.63912981,72.68757906,0.410676,589355
9957,39.5168557,57.8488688,72.68757906,0.410627,589404
9958,31.75879147,57.85525364,72.68757906,0.410589,589442
9959,53.39936273,57.82110468,72.68757906,0.410526,589505
9960,243.9649097,58.44224722,72.68757906,0.410226,589805
9961,251.1413115,60.85072676,72.68757906,0.409926,590105
9962,179.5174353,61.74357663,72.68757906,0.409711,590320
9963,122.5454123,62.59289513,72.68757906,0.409566,590465
9964,214.1797232,64.34333746,72.68757906,0.409302,590729
9965,14.62140866,64.04659913,72.68757906,0.409284,590747
9966,16.80265816,63.45603843,72.68757906,0.409264,590767
9967,46.94967,62.4332154,72.68757906,0.409208,590823
9968,106.1264221,62.97008185,72.68757906,0.40908,590951
9969,137.6858283,64.01205899,72.68757906,0.408914,591117
9970,17.4641819,62.51152287,72.68757906,0.408893,591138
9971,44.7880781,62.74902547,72.68757906,0.40884,591191
9972,43.42836868,62.85551516,72.68757906,0.408787,591244
9973,13.73985821,62.47014753,72.68757906,0.40877,591261
9974,41.668525,62.32429145,72.68757906,0.40872,591311
9975,50.4808581,62.63777555,72.68757906,0.408661,591370
9976,206.4255798,64.1655822,72.68757906,0.408411,591620
9977,247.0530469,66.25423521,72.68757906,0.408111,591920
9978,8.037862048,66.13728632,72.68757906,0.408101,591930
9979,162.6700392,67.5340602,72.68757906,0.407908,592123
9980,37.74860352,67.58233471,72.68757906,0.407862,592169
9981,7.677865847,67.50293265,72.68757906,0.407852,592179
9982,29.91178958,67.06947776,72.68757906,0.407814,592217
9983,20.22712034,66.80133762,72.68757906,0.407788,592243
9984,16.10158055,65.90005607,72.68757906,0.407768,592263
9985,19.992232,65.4471162,72.68757906,0.407744,592287
9986,32.47893181,65.32168415,72.68757906,0.407705,592326
9987,18.15652629,63.86747685,72.68757906,0.407683,592348
9988,15.54869251,63.79761249,72.68757906,0.407664,592367
9989,8.528870303,63.69133102,72.68757906,0.407653,592378
9990,32.75505946,63.90509266,72.68757906,0.407614,592417
9991,49.11414355,63.65708702,72.68757906,0.407554,592477
9992,29.59450967,63.01025615,72.68757906,0.407517,592514
9993,12.86520596,62.73728184,72.68757906,0.4075,592531
9994,13.05164506,62.73777183,72.68757906,0.407484,592547
9995,47.08690014,62.89285424,72.68757906,0.407426,592605
9996,63.32227015,62.55393682,72.68757906,0.407348,592683
9997,48.37323611,61.8838152,72.68757906,0.40729,592741
9998,22.53209997,61.70138969,72.68757906,0.407263,592768
9999,114.0209148,61.49441156,72.68757906,0.407127,592904
10000,10.72082486,60.55264444,72.68757906,0.407113,592918
10001,231.6703425,62.52420792,72.68757906,0.406835,593196
10002,30.59939314,62.39216543,72.68757906,0.406797,593234
10003,10.91042456,62.05438335,72.68757906,0.406783,593248
10004,26.30159971,61.41406518,72.68757906,0.406751,593280
10005,25.35909152,61.41482327,72.68757906,0.406721,593310
10006,58.65476865,61.60044922,72.68757906,0.40665,593381
10007,28.82089353,61.44889386,72.68757906,0.406613,593418
10008,26.18058704,59.19852803,72.68757906,0.406581,593450
10009,25.6658915,59.0182127,72.68757906,0.406548,593483
10010,26.95046411,58.99490643,72.68757906,0.406515,593516
10011,49.42389111,59.3903116,72.68757906,0.406455,593576
10012,40.09739704,59.66449467,72.68757906,0.406404,593627
10013,132.8375772,60.90997201,72.68757906,0.406241,593790
10014,43.55593023,60.41225525,72.68757906,0.406188,593843
10015,16.12824484,60.44488034,72.68757906,0.406168,593863
10016,14.41820143,60.35599751,72.68757906,0.40615,593881
10017,26.29453795,60.01013218,72.68757906,0.406118,593913
10018,11.84023729,59.90634751,72.68757906,0.406103,593928
10019,21.54220055,59.63621181,72.68757906,0.406076,593955
10020,25.06819154,58.83878936,72.68757906,0.406044,593987
10021,43.44283636,58.95544977,72.68757906,0.40599,594041
10022,66.54002555,59.04191818,72.68757906,0.405908,594123
10023,83.57918158,59.60331933,72.68757906,0.405806,594225
10024,143.1419711,60.70973665,72.68757906,0.405633,594398
10025,16.20529804,60.25834717,72.68757906,0.405613,594418
10026,171.2761082,61.89916245,72.68757906,0.405405,594626
10027,118.5943462,62.56082833,72.68757906,0.40526,594771
10028,243.0096218,64.79126757,72.68757906,0.40496,595071
10029,20.90075058,64.83174737,72.68757906,0.404934,595097
10030,88.73392046,65.29538228,72.68757906,0.404828,595203
10031,8.913743283,64.35677871,72.68757906,0.404817,595214
10032,18.14281666,63.16516099,72.68757906,0.404794,595237
10033,68.22926116,62.77992958,72.68757906,0.404712,595319
10034,176.6870545,62.12274987,72.68757906,0.4045,595531
10035,12.96802171,61.91046595,72.68757906,0.404484,595547
10036,22.54411536,60.69338207,72.68757906,0.404455,595576
10037,90.57002895,61.42807957,72.68757906,0.404342,595689
10038,16.04932415,61.36139039,72.68757906,0.404321,595710
10039,141.064026,62.04577511,72.68757906,0.404149,595882
10040,125.6392027,63.01350227,72.68757906,0.403999,596032
10041,61.99855777,63.52205811,72.68757906,0.403927,596104
10042,200.7094561,64.7019597,72.68757906,0.403685,596346
10043,26.36398551,64.58037234,72.68757906,0.403653,596378
10044,35.88471891,64.20285861,72.68757906,0.40361,596421
10045,11.33011284,63.69848659,72.68757906,0.403596,596435
10046,28.85405482,63.39469866,72.68757906,0.403561,596470
10047,17.0574236,63.39862852,72.68757906,0.40354,596491
10048,7.597017066,62.76323711,72.68757906,0.40353,596501
10049,7.926413746,62.76260869,72.68757906,0.40352,596511
10050,84.63998948,63.19961259,72.68757906,0.403418,596613
10051,165.4789045,64.70979199,72.68757906,0.403222,596809
10052,36.4556994,64.56099627,72.68757906,0.403179,596852
10053,35.73821885,64.3813009,72.68757906,0.403136,596895
10054,80.70331453,64.57555801,72.68757906,0.40304,596991
10055,89.49210938,64.47778842,72.68757906,0.402932,597099
10056,19.17075161,64.01727458,72.68757906,0.402907,597124
10057,65.73872597,64.27949328,72.68757906,0.402826,597205
10058,15.36051367,64.1155105,72.68757906,0.402807,597224
10059,20.08181587,63.78233503,72.68757906,0.402783,597248
10060,60.90991678,61.9517851,72.68757906,0.402707,597324
10061,26.79993278,59.70837131,72.68757906,0.402675,597356
10062,12.28251697,58.03602213,72.68757906,0.402659,597372
10063,24.67205199,57.05728853,72.68757906,0.402629,597402
10064,58.48189521,55.50031025,72.68757906,0.402559,597472
10065,29.18326836,55.64592885,72.68757906,0.402523,597508
10066,20.25103744,55.68041264,72.68757906,0.402499,597532
10067,10.60747652,55.3169907,72.68757906,0.402486,597545
10068,13.08162911,54.38654277,72.68757906,0.40247,597561
10069,22.77811031,53.23746559,72.68757906,0.402442,597589
10070,31.22084245,53.3750322,72.68757906,0.402404,597627
10071,25.569202,53.18284344,72.68757906,0.402373,597658
10072,41.59783607,53.16453811,72.68757906,0.40232,597711
10073,11.16474451,53.13878698,72.68757906,0.402306,597725
10074,36.84778169,53.09057954,72.68757906,0.402262,597769
10075,47.49344285,53.06070539,72.68757906,0.402204,597827
10076,11.10877926,51.10753738,72.68757906,0.40219,597841
10077,15.42885034,48.79129542,72.68757906,0.40217,597861
10078,131.3235013,50.02415181,72.68757906,0.402011,598020
10079,8.584127227,48.48329269,72.68757906,0.402,598031
10080,248.8660847,50.5944675,72.68757906,0.4017,598331
10081,27.34187409,50.79110759,72.68757906,0.401668,598363
10082,70.41074767,51.19609717,72.68757906,0.401585,598446
10083,29.21587409,51.2859847,72.68757906,0.401549,598482
10084,43.56611698,51.56063007,72.68757906,0.401497,598534
10085,62.54358768,51.98614363,72.68757906,0.401423,598608
10086,242.5271079,54.08662539,72.68757906,0.40113,598901
10087,57.60701105,54.48113023,72.68757906,0.401061,598970
10088,23.01599403,54.55580325,72.68757906,0.401033,598998
10089,160.6820812,56.07733536,72.68757906,0.400841,599190
10090,49.80676363,56.2478524,72.68757906,0.40078,599251
10091,78.14419424,56.53815291,72.68757906,0.400684,599347
10092,38.11208586,56.62332867,72.68757906,0.400638,599393
10093,42.61804605,56.92085707,72.68757906,0.400587,599444
10094,73.54744377,57.52581506,72.68757906,0.400499,599532
10095,88.07021317,57.93564819,72.68757906,0.400389,599642
